video,frame,animal_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,prev_x,prev_y,movement,behaviour,welfare_alert
rhino_and_baby,95,1,rhino,0.9430078268051147,544.0498046875,540.5993041992188,848.3416137695312,711.1922607421875,696.1957092285156,625.8957824707031,332.05347442626953,620.3395690917969,364.1846216878001,running,Normal
elephants,95,1,elephant,0.9018301963806152,872.1087036132812,415.3632507324219,1203.5306396484375,750.0252685546875,1037.8196716308594,582.6942596435547,696.1957092285156,625.8957824707031,344.344744786475,running,Normal
zabras,95,1,zebra,0.900657594203949,78.8849868774414,406.1861267089844,586.133056640625,834.302978515625,332.5090217590332,620.2445526123047,1037.8196716308594,582.6942596435547,706.3095194917429,running,Normal
rhino_and_baby,96,1,rhino,0.9446845650672913,545.82666015625,540.3294067382812,853.5297241210938,710.1455078125,699.6781921386719,625.2374572753906,332.5090217590332,620.2445526123047,367.20311650944194,running,Normal
elephants,96,1,elephant,0.9192103743553162,872.1620483398438,414.8887023925781,1202.9940185546875,750.3242797851562,1037.5780334472656,582.6064910888672,699.6781921386719,625.2374572753906,340.5784814611301,running,Normal
zabras,96,1,zebra,0.9058247208595276,68.48294067382812,409.1279602050781,582.7467651367188,836.5700073242188,325.61485290527344,622.8489837646484,1037.5780334472656,582.6064910888672,713.0995923882089,running,Normal
rhino_and_baby,97,1,rhino,0.941885769367218,546.33447265625,539.6353759765625,859.481201171875,710.30615234375,702.9078369140625,624.9707641601562,325.61485290527344,622.8489837646484,377.29895008375405,running,Normal
elephants,97,1,elephant,0.9192065000534058,872.3516845703125,414.8299255371094,1202.9522705078125,750.5841064453125,1037.6519775390625,582.7070159912109,702.9078369140625,624.9707641601562,337.4016361727634,running,Normal
zabras,97,1,zebra,0.9042922258377075,62.12159729003906,409.7887878417969,578.929931640625,834.2069702148438,320.52576446533203,621.9978790283203,1037.6519775390625,582.7070159912109,718.2017664943957,running,Normal
rhino_and_baby,98,1,rhino,0.9357647895812988,547.227294921875,538.4224853515625,863.9251098632812,711.8432006835938,705.5762023925781,625.1328430175781,320.52576446533203,621.9978790283203,385.06319967919285,running,Normal
elephants,98,1,elephant,0.9180014133453369,871.9794921875,415.2985534667969,1201.875732421875,750.6488647460938,1036.9276123046875,582.9737091064453,705.5762023925781,625.1328430175781,334.02267800686764,running,Normal
zabras,98,1,zebra,0.9056130051612854,50.85489273071289,408.8470764160156,576.435546875,831.33154296875,313.64521980285645,620.0893096923828,1036.9276123046875,582.9737091064453,724.2340692828718,running,Normal
rhino_and_baby,99,1,rhino,0.9283753037452698,547.5556030273438,538.5880737304688,865.7586059570312,713.0896606445312,706.6571044921875,625.8388671875,313.64521980285645,620.0893096923828,393.05393894279916,running,Normal
elephants,99,1,elephant,0.9180864095687866,871.3245849609375,416.3962707519531,1200.119140625,750.9950561523438,1035.7218627929688,583.6956634521484,706.6571044921875,625.8388671875,331.75241487686407,running,Normal
zabras,99,1,zebra,0.909885585308075,42.58915328979492,408.5036315917969,576.2327270507812,830.2846069335938,309.4109401702881,619.3941192626953,1035.7218627929688,583.6956634521484,727.1876897117189,running,Normal
rhino_and_baby,100,1,rhino,0.9212358593940735,547.43359375,539.8380737304688,869.1329345703125,715.3759155273438,708.2832641601562,627.6069946289062,309.4109401702881,619.3941192626953,398.95686755194384,running,Normal
elephants,100,1,elephant,0.9210305213928223,871.4078369140625,416.9606628417969,1198.55908203125,750.9141235351562,1034.9834594726562,583.9373931884766,708.2832641601562,627.6069946289062,329.60590362915474,running,Normal
zabras,100,1,zebra,0.9063485860824585,28.80626678466797,407.0841979980469,575.9493408203125,829.9158325195312,302.37780380249023,618.5000152587891,1034.9834594726562,583.9373931884766,733.4204943716047,running,Normal
rhino_and_baby,101,1,rhino,0.9261438250541687,548.4940795898438,540.4004516601562,868.2296752929688,714.8626708984375,708.3618774414062,627.6315612792969,302.37780380249023,618.5000152587891,406.0867557322861,running,Normal
elephants,101,1,elephant,0.9157717823982239,871.3255615234375,416.2456970214844,1201.2633056640625,748.2848510742188,1036.29443359375,582.2652740478516,708.3618774414062,627.6315612792969,331.055677193091,running,Normal
zabras,101,1,zebra,0.9063509702682495,24.567127227783203,406.6231994628906,576.7496337890625,829.7891845703125,300.65838050842285,618.2061920166016,1036.29443359375,582.2652740478516,736.513511202201,running,Normal
rhino_and_baby,102,1,rhino,0.9136620163917542,547.90673828125,541.8269653320312,867.1121826171875,714.01708984375,707.5094604492188,627.9220275878906,300.65838050842285,618.2061920166016,406.96707325020805,running,Normal
elephants,102,1,elephant,0.9156728386878967,871.4700317382812,416.7162780761719,1202.5928955078125,749.7190551757812,1037.0314636230469,583.2176666259766,707.5094604492188,627.9220275878906,332.54056965234406,running,Normal
zabras,102,1,zebra,0.9023339748382568,15.94491195678711,407.5489196777344,574.482421875,832.0177612304688,295.21366691589355,619.7833404541016,1037.0314636230469,583.2176666259766,742.7184473365128,running,Normal
rhino_and_baby,103,1,rhino,0.8950758576393127,548.1165771484375,545.3561401367188,867.0588989257812,719.0902099609375,707.5877380371094,632.2231750488281,295.21366691589355,619.7833404541016,412.5616608675965,running,Normal
elephants,103,1,elephant,0.9150075316429138,871.2249755859375,416.8316955566406,1202.715087890625,750.2666625976562,1036.9700317382812,583.5491790771484,707.5877380371094,632.2231750488281,332.95923667574704,running,Normal
zabras,103,1,zebra,0.9160053133964539,45.217041015625,408.1531677246094,568.8734130859375,834.3836059570312,307.04522705078125,621.2683868408203,1036.9700317382812,583.5491790771484,730.8987338423867,running,Normal
rhino_and_baby,104,1,rhino,0.8948913812637329,547.6565551757812,547.6699829101562,865.014892578125,721.4271850585938,706.3357238769531,634.548583984375,307.04522705078125,621.2683868408203,399.51128205829536,running,Normal
elephants,104,1,elephant,0.9220085740089417,870.6385498046875,416.96136474609375,1204.50634765625,751.1138305664062,1037.5724487304688,584.03759765625,706.3357238769531,634.548583984375,335.06585566351526,running,Normal
zabras,104,1,zebra,0.9153482913970947,55.58778381347656,406.7535705566406,566.7294921875,832.4713134765625,311.1586380004883,619.6124420166016,1037.5724487304688,584.03759765625,727.2843968974689,running,Normal
rhino_and_baby,105,1,rhino,0.8971314430236816,548.1912841796875,549.8253784179688,860.2850341796875,722.2313232421875,704.2381591796875,636.0283508300781,311.1586380004883,619.6124420166016,393.42215498449104,running,Normal
elephants,105,1,elephant,0.9248001575469971,870.2753295898438,417.8585510253906,1205.689208984375,751.2789916992188,1037.9822692871094,584.5687713623047,704.2381591796875,636.0283508300781,337.6880503517929,running,Normal
zabras,105,1,zebra,0.9112749695777893,58.08080291748047,406.178955078125,564.169677734375,833.1795043945312,311.12524032592773,619.6792297363281,1037.9822692871094,584.5687713623047,727.7045312745483,running,Normal
rhino_and_baby,106,1,rhino,0.8877575993537903,548.606201171875,549.3953247070312,854.0855712890625,721.6135864257812,701.3458862304688,635.5044555664062,311.12524032592773,619.6792297363281,390.5414065918365,running,Normal
elephants,106,1,elephant,0.9221848249435425,870.5451049804688,417.808837890625,1205.9432373046875,751.2298583984375,1038.2441711425781,584.5193481445312,701.3458862304688,635.5044555664062,340.7344061810327,running,Normal
zabras,106,1,zebra,0.9125059843063354,58.15803527832031,404.78570556640625,562.1594848632812,833.7230834960938,310.1587600708008,619.25439453125,1038.2441711425781,584.5193481445312,728.9134991636844,running,Normal
rhino_and_baby,107,1,rhino,0.8842107057571411,549.6862182617188,549.1503295898438,857.9529418945312,721.1615600585938,703.819580078125,635.1559448242188,310.1587600708008,619.25439453125,393.9818530218857,running,Normal
elephants,107,1,elephant,0.9207459688186646,869.482177734375,418.52349853515625,1205.7374267578125,751.2384033203125,1037.6098022460938,584.8809509277344,703.819580078125,635.1559448242188,337.5551620494545,running,Normal
zabras,107,1,zebra,0.9125217199325562,58.57184982299805,404.2843933105469,562.0003051757812,833.856201171875,310.28607749938965,619.0702972412109,1037.6098022460938,584.8809509277344,728.1268515724181,running,Normal
rhino_and_baby,108,1,rhino,0.8809378147125244,549.4230346679688,548.6779174804688,862.5069580078125,720.7960205078125,705.9649963378906,634.7369689941406,310.28607749938965,619.0702972412109,395.98895365529967,running,Normal
elephants,108,1,elephant,0.9251377582550049,868.8162231445312,418.163330078125,1205.9454345703125,751.125,1037.3808288574219,584.6441650390625,705.9649963378906,634.7369689941406,335.18016506454535,running,Normal
zabras,108,1,zebra,0.9099897742271423,57.16892623901367,402.7853698730469,561.02001953125,831.0878295898438,309.09447288513184,616.9365997314453,1037.3808288574219,584.6441650390625,729.0019325308809,running,Normal
rhino_and_baby,109,1,rhino,0.8871700763702393,549.0557861328125,549.2373046875,864.3462524414062,719.9617309570312,706.7010192871094,634.5995178222656,309.09447288513184,616.9365997314453,397.9986738887341,running,Normal
elephants,109,1,elephant,0.9234898686408997,868.022216796875,417.9886474609375,1205.9249267578125,751.15380859375,1036.9735717773438,584.5712280273438,706.7010192871094,634.5995178222656,334.04010044936115,running,Normal
zabras,109,1,zebra,0.910400927066803,55.835575103759766,403.5464172363281,563.5337524414062,830.2574462890625,309.684663772583,616.9019317626953,1036.9735717773438,584.5712280273438,728.0071635023795,running,Normal
rhino_and_baby,110,1,rhino,0.8933491110801697,549.5631713867188,548.0234985351562,868.8706665039062,719.5064697265625,709.2169189453125,633.7649841308594,309.684663772583,616.9019317626953,399.8879661337391,running,Normal
elephants,110,1,elephant,0.926486074924469,867.644775390625,416.9782409667969,1205.6622314453125,750.6736450195312,1036.6535034179688,583.8259429931641,709.2169189453125,633.7649841308594,331.22292293993087,running,Normal
zabras,110,1,zebra,0.9006143808364868,55.1478157043457,397.2124328613281,565.0419311523438,829.8348999023438,310.0948734283447,613.5236663818359,1036.6535034179688,583.8259429931641,727.1653165456047,running,Normal
rhino_and_baby,111,1,rhino,0.9016425013542175,551.602783203125,545.1707763671875,880.970458984375,718.5044555664062,716.28662109375,631.8376159667969,310.0948734283447,613.5236663818359,406.60439818191435,running,Normal
elephants,111,1,elephant,0.9304882884025574,868.7167358398438,416.2712707519531,1205.5977783203125,751.3828735351562,1037.1572570800781,583.8270721435547,716.28662109375,631.8376159667969,324.4425640332571,running,Normal
zabras,111,1,zebra,0.8996564149856567,53.70124435424805,388.48492431640625,565.3494262695312,828.4057006835938,309.52533531188965,608.4453125,1037.1572570800781,583.8270721435547,728.0482616793441,running,Normal
rhino_and_baby,112,1,rhino,0.9008688926696777,552.0028076171875,545.2890625,887.3812866210938,720.2513427734375,719.6920471191406,632.7702026367188,309.52533531188965,608.4453125,410.88737113099,running,Normal
elephants,112,1,elephant,0.9290972352027893,868.4520263671875,415.31878662109375,1205.1060791015625,751.2451171875,1036.779052734375,583.2819519042969,719.6920471191406,632.7702026367188,320.92562392334884,running,Normal
zabras,112,1,zebra,0.9072721004486084,53.62065505981445,397.1122131347656,562.7072143554688,829.9087524414062,308.1639347076416,613.5104827880859,1036.779052734375,583.2819519042969,729.2419038265031,running,Normal
rhino_and_baby,113,1,rhino,0.9123567938804626,553.8697509765625,544.3733520507812,891.261962890625,721.5164184570312,722.5658569335938,632.9448852539062,308.1639347076416,613.5104827880859,414.85738410177487,running,Normal
elephants,113,1,elephant,0.9283396601676941,868.6875,415.38580322265625,1205.0916748046875,751.6500854492188,1036.8895874023438,583.5179443359375,722.5658569335938,632.9448852539062,318.18615624237924,running,Normal
zabras,113,1,zebra,0.907129168510437,53.78276062011719,400.2384033203125,561.6483154296875,830.8052368164062,307.71553802490234,615.5218200683594,1036.8895874023438,583.5179443359375,729.8760458786078,running,Normal
rhino_and_baby,114,1,rhino,0.9062900543212891,554.3486938476562,544.1155395507812,893.9956665039062,722.0665283203125,724.1721801757812,633.0910339355469,307.71553802490234,615.5218200683594,416.8270769365831,running,Normal
elephants,114,1,elephant,0.9263205528259277,868.4034423828125,415.27398681640625,1204.887451171875,751.638671875,1036.6454467773438,583.4563293457031,724.1721801757812,633.0910339355469,316.390812509422,running,Normal
zabras,114,1,zebra,0.9079490900039673,54.61348342895508,403.8252868652344,560.3607177734375,828.4759521484375,307.4871006011963,616.1506195068359,1036.6454467773438,583.4563293457031,729.8909578885567,running,Normal
rhino_and_baby,115,1,rhino,0.9067891240119934,553.989990234375,544.1035766601562,895.3775634765625,722.8629150390625,724.6837768554688,633.4832458496094,307.4871006011963,616.1506195068359,417.55656696254994,running,Normal
elephants,115,1,elephant,0.9266816973686218,868.1669311523438,415.5521545410156,1204.4051513671875,751.5797729492188,1036.2860412597656,583.5659637451172,724.6837768554688,633.4832458496094,315.57519901694553,running,Normal
zabras,115,1,zebra,0.9091712832450867,54.93911361694336,403.9768371582031,560.6710205078125,826.9547119140625,307.80506706237793,615.4657745361328,1036.2860412597656,583.5659637451172,729.179077933588,running,Normal
rhino_and_baby,116,1,rhino,0.8930575847625732,552.2799682617188,544.2166137695312,894.2236938476562,721.981689453125,723.2518310546875,633.0991516113281,307.80506706237793,615.4657745361328,415.8208144125998,running,Normal
elephants,116,1,elephant,0.9207745790481567,868.185302734375,416.78167724609375,1202.0181884765625,751.4699096679688,1035.1017456054688,584.1257934570312,723.2518310546875,633.0991516113281,315.67191673355836,running,Normal
zabras,116,1,zebra,0.9122350811958313,55.04185485839844,403.5119323730469,560.6353149414062,826.3998413085938,307.83858489990234,614.9558868408203,1035.1017456054688,584.1257934570312,727.9163410567891,running,Normal
rhino_and_baby,117,1,rhino,0.9020224809646606,550.9653930664062,546.387939453125,888.0416870117188,722.3749389648438,719.5035400390625,634.3814392089844,307.83858489990234,614.9558868408203,412.12302456249034,running,Normal
elephants,117,1,elephant,0.92164546251297,868.4524536132812,415.7243347167969,1202.1492919921875,751.2224731445312,1035.3008728027344,583.4734039306641,719.5035400390625,634.3814392089844,319.8743244409404,running,Normal
zabras,117,1,zebra,0.9122534990310669,55.38399124145508,402.6867980957031,561.65234375,826.6826782226562,308.51816749572754,614.6847381591797,1035.3008728027344,583.4734039306641,727.4525744800795,running,Normal
rhino_and_baby,118,1,rhino,0.8869409561157227,550.3168334960938,547.919921875,880.79443359375,722.4518432617188,715.5556335449219,635.1858825683594,308.51816749572754,614.6847381591797,407.5534267919178,running,Normal
elephants,118,1,elephant,0.9291015267372131,868.46484375,417.8250732421875,1202.194580078125,751.475341796875,1035.3297119140625,584.6502075195312,715.5556335449219,635.1858825683594,323.74266887371215,running,Normal
zabras,118,1,zebra,0.9041966795921326,50.24159622192383,403.46484375,562.2188110351562,827.3573608398438,306.23020362854004,615.4111022949219,1035.3297119140625,584.6502075195312,729.7481247866098,running,Normal
rhino_and_baby,119,1,rhino,0.8839253187179565,550.7919921875,551.7855834960938,871.663818359375,726.18115234375,711.2279052734375,638.9833679199219,306.23020362854004,615.4111022949219,405.6831153059552,running,Normal
elephants,119,1,elephant,0.9312362670898438,868.5270385742188,420.8620300292969,1200.819580078125,751.2353515625,1034.6733093261719,586.0486907958984,711.2279052734375,638.9833679199219,327.7483935049281,running,Normal
zabras,119,1,zebra,0.9037286043167114,47.7811393737793,403.7079772949219,561.7734985351562,827.652099609375,304.7773189544678,615.6800384521484,1034.6733093261719,586.0486907958984,730.4972097993368,running,Normal
rhino_and_baby,120,1,rhino,0.8971984386444092,550.7732543945312,554.67041015625,862.9226684570312,728.0861206054688,706.8479614257812,641.3782653808594,304.7773189544678,615.6800384521484,402.8910527730472,running,Normal
elephants,120,1,elephant,0.9325069785118103,868.3229370117188,422.6883544921875,1200.23583984375,751.0266723632812,1034.2793884277344,586.8575134277344,706.8479614257812,641.3782653808594,331.939530309467,running,Normal
zabras,120,1,zebra,0.9008486270904541,18.679683685302734,405.4169616699219,566.2312622070312,828.0631103515625,292.455472946167,616.7400360107422,1034.2793884277344,586.8575134277344,742.4255428905498,running,Normal
rhino_and_baby,121,1,rhino,0.8975787162780762,550.242431640625,555.5941162109375,852.3762817382812,729.0505981445312,701.3093566894531,642.3223571777344,292.455472946167,616.7400360107422,409.65345526220045,running,Normal
elephants,121,1,elephant,0.934804379940033,868.3884887695312,423.2760009765625,1200.496826171875,750.9019165039062,1034.4426574707031,587.0889587402344,701.3093566894531,642.3223571777344,337.6810986602099,running,Normal
zabras,121,1,zebra,0.9001330137252808,6.4184184074401855,405.3818359375,571.8084106445312,828.5209350585938,289.1134145259857,616.9513854980469,1034.4426574707031,587.0889587402344,745.9272383553314,running,Normal
rhino_and_baby,122,1,rhino,0.8989159464836121,550.474609375,554.2380981445312,846.6749267578125,729.803955078125,698.5747680664062,642.0210266113281,289.1134145259857,616.9513854980469,410.2280913695477,running,Normal
elephants,122,1,elephant,0.9332572221755981,868.4682006835938,423.6500549316406,1201.4854736328125,750.8176879882812,1034.9768371582031,587.2338714599609,698.5747680664062,642.0210266113281,340.8342477786263,running,Normal
zabras,122,1,zebra,0.9013510942459106,2.317841053009033,406.2507629394531,578.8328857421875,829.4777221679688,290.57536339759827,617.8642425537109,1034.9768371582031,587.2338714599609,745.0313911308042,running,Normal
rhino_and_baby,123,1,rhino,0.9021192789077759,551.4266357421875,552.3095703125,847.9296875,730.14599609375,699.6781616210938,641.227783203125,290.57536339759827,617.8642425537109,409.76939190960917,running,Normal
elephants,123,1,elephant,0.9306053519248962,868.521240234375,424.1322021484375,1201.04541015625,750.6392211914062,1034.7833251953125,587.3857116699219,699.6781616210938,641.227783203125,339.40306321701115,running,Normal
zabras,123,1,zebra,0.9015533924102783,0.7389137148857117,406.02880859375,584.8690795898438,829.8309936523438,292.80399665236473,617.9299011230469,1034.7833251953125,587.3857116699219,742.6077507637475,running,Normal
rhino_and_baby,124,1,rhino,0.8983569145202637,552.1884155273438,551.1654052734375,850.1470947265625,729.3015747070312,701.1677551269531,640.2334899902344,292.80399665236473,617.9299011230469,408.9723820893637,running,Normal
elephants,124,1,elephant,0.932891309261322,868.1380615234375,424.21453857421875,1201.1727294921875,750.6095581054688,1034.6553955078125,587.4120483398438,701.1677551269531,640.2334899902344,337.64494811090987,running,Normal
zabras,124,1,zebra,0.9073671102523804,8.407035827636719,406.6500549316406,590.1246948242188,829.8884887695312,299.26586532592773,618.2692718505859,1034.6553955078125,587.4120483398438,736.036635870746,running,Normal
rhino_and_baby,125,1,rhino,0.8992546796798706,552.5905151367188,548.1196899414062,856.6249389648438,727.7591552734375,704.6077270507812,637.9394226074219,299.26586532592773,618.2692718505859,405.8188508403311,running,Normal
elephants,125,1,elephant,0.9338434934616089,867.4305419921875,424.0591735839844,1201.2777099609375,750.7893676757812,1034.3541259765625,587.4242706298828,704.6077270507812,637.9394226074219,333.5932675936886,running,Normal
zabras,125,1,zebra,0.9070559740066528,9.90959644317627,407.097412109375,590.5122680664062,830.2181396484375,300.21093225479126,618.6577758789062,1034.3541259765625,587.4242706298828,734.8072949679683,running,Normal
rhino_and_baby,126,1,rhino,0.9148411750793457,552.8128662109375,545.678466796875,860.476806640625,727.370849609375,706.6448364257812,636.524658203125,300.21093225479126,618.6577758789062,406.8264297506505,running,Normal
elephants,126,1,elephant,0.9313201308250427,866.7763061523438,424.18804931640625,1202.9254150390625,750.7237548828125,1034.8508605957031,587.4559020996094,706.6448364257812,636.524658203125,331.8537887789947,running,Normal
zabras,126,1,zebra,0.9047787189483643,42.41889190673828,406.73712158203125,595.050048828125,831.1454467773438,318.73447036743164,618.9412841796875,1034.8508605957031,587.4559020996094,716.808212591275,running,Normal
rhino_and_baby,127,1,rhino,0.911297082901001,552.3748168945312,544.9262084960938,863.6764526367188,727.3004150390625,708.025634765625,636.1133117675781,318.73447036743164,618.9412841796875,389.6697181075025,running,Normal
elephants,127,1,elephant,0.9323558807373047,866.74169921875,424.2315673828125,1203.6898193359375,750.6878662109375,1035.2157592773438,587.459716796875,708.025634765625,636.1133117675781,330.78777166268895,running,Normal
zabras,127,1,zebra,0.9030584096908569,57.92073440551758,404.510498046875,600.9788208007812,833.4911499023438,329.4497776031494,619.0008239746094,1035.2157592773438,587.459716796875,706.4704256588075,running,Normal
rhino_and_baby,128,1,rhino,0.9101753830909729,551.7194213867188,543.8544921875,865.0512084960938,727.7623291015625,708.3853149414062,635.8084106445312,329.4497776031494,619.0008239746094,379.3081022434142,running,Normal
elephants,128,1,elephant,0.9314379096031189,866.8056030273438,424.4048156738281,1204.9859619140625,750.525146484375,1035.8957824707031,587.4649810791016,708.3853149414062,635.8084106445312,331.0591994242212,running,Normal
zabras,128,1,zebra,0.9024654626846313,65.34102630615234,404.5796203613281,604.2752075195312,835.3536987304688,334.8081169128418,619.9666595458984,1035.8957824707031,587.4649810791016,701.8406328366367,running,Normal
rhino_and_baby,129,1,rhino,0.9106590747833252,551.69677734375,544.1856079101562,865.488525390625,726.6744995117188,708.5926513671875,635.4300537109375,334.8081169128418,619.9666595458984,374.10425653332965,running,Normal
elephants,129,1,elephant,0.9267009496688843,866.9164428710938,424.6045227050781,1207.685791015625,750.4160766601562,1037.3011169433594,587.5102996826172,708.5926513671875,635.4300537109375,332.1830190837215,running,Normal
zabras,129,1,zebra,0.9036361575126648,73.67063903808594,402.1187744140625,606.0449829101562,838.1116333007812,339.8578109741211,620.1152038574219,1037.3011169433594,587.5102996826172,698.2050163222467,running,Normal
rhino_and_baby,130,1,rhino,0.901924729347229,550.4225463867188,545.2523803710938,865.1522827148438,726.02880859375,707.7874145507812,635.6405944824219,339.8578109741211,620.1152038574219,368.25701750562354,running,Normal
elephants,130,1,elephant,0.9284783601760864,866.9540405273438,425.0779724121094,1208.8214111328125,750.7852783203125,1037.8877258300781,587.9316253662109,707.7874145507812,635.6405944824219,333.5301504224472,running,Normal
zabras,130,1,zebra,0.9046300053596497,78.26319122314453,401.0427551269531,608.1737060546875,837.343017578125,343.218448638916,619.1928863525391,1037.8877258300781,587.9316253662109,695.3723255290988,running,Normal
rhino_and_baby,131,1,rhino,0.8711223006248474,547.51318359375,546.5836791992188,863.7673950195312,725.8017578125,705.6402893066406,636.1927185058594,343.218448638916,619.1928863525391,362.8203203876853,running,Normal
elephants,131,1,elephant,0.9298091530799866,867.0653686523438,425.5746765136719,1210.9508056640625,750.7566528320312,1039.0080871582031,588.1656646728516,705.6402893066406,636.1927185058594,336.80957014948206,running,Normal
zabras,131,1,zebra,0.9048108458518982,78.43512725830078,400.2420959472656,607.8787231445312,837.3434448242188,343.156925201416,618.7927703857422,1039.0080871582031,588.1656646728516,696.5248446401315,running,Normal
rhino_and_baby,132,1,rhino,0.8719817996025085,543.2453002929688,547.7273559570312,858.0347900390625,728.0580444335938,700.6400451660156,637.8927001953125,343.156925201416,618.7927703857422,357.9930004600018,running,Normal
elephants,132,1,elephant,0.9286503195762634,867.3411865234375,425.6048583984375,1211.067626953125,750.6050415039062,1039.2044067382812,588.1049499511719,700.6400451660156,637.8927001953125,342.20556249308504,running,Normal
zabras,132,1,zebra,0.9033255577087402,78.8812484741211,402.8960266113281,609.0000610351562,836.2564086914062,343.9406547546387,619.5762176513672,1039.2044067382812,588.1049499511719,695.9756644546053,running,Normal
rhino_and_baby,133,1,rhino,0.8802832961082458,541.56396484375,548.8121337890625,849.4649047851562,729.6354370117188,695.5144348144531,639.2237854003906,343.9406547546387,619.5762176513672,352.12235053174237,running,Normal
elephants,133,1,elephant,0.9300341010093689,867.3651733398438,425.5177917480469,1211.3270263671875,750.5405883789062,1039.3460998535156,588.0291900634766,695.5144348144531,639.2237854003906,347.6220655758844,running,Normal
zabras,133,1,zebra,0.902861475944519,73.6167984008789,405.3376159667969,612.0762329101562,835.2242431640625,342.8465156555176,620.2809295654297,1039.3460998535156,588.0291900634766,697.2459003026737,running,Normal
rhino_and_baby,134,1,rhino,0.8972966074943542,538.3197631835938,548.6943969726562,844.283203125,731.1738891601562,691.3014831542969,639.9341430664062,342.8465156555176,620.2809295654297,349.0087580211853,running,Normal
elephants,134,1,elephant,0.9251372218132019,867.5715942382812,425.4835205078125,1212.7008056640625,750.4108276367188,1040.1361999511719,587.9471740722656,691.3014831542969,639.9341430664062,352.68726173191135,running,Normal
zabras,134,1,zebra,0.9022623300552368,64.90032196044922,405.9986877441406,614.060791015625,835.03955078125,339.4805564880371,620.5191192626953,1040.1361999511719,587.9471740722656,701.4123340305813,running,Normal
rhino_and_baby,135,1,rhino,0.8980598449707031,538.0569458007812,549.2522583007812,840.3276977539062,730.3609619140625,689.1923217773438,639.8066101074219,339.4805564880371,620.5191192626953,350.2432384570022,running,Normal
elephants,135,1,elephant,0.9293532371520996,867.8350830078125,425.0845947265625,1213.8165283203125,750.6454467773438,1040.8258056640625,587.8650207519531,689.1923217773438,639.8066101074219,355.4490620258878,running,Normal
zabras,135,1,zebra,0.9027080535888672,62.85670471191406,405.3547058105469,617.386962890625,833.4168701171875,340.12183380126953,619.3857879638672,1040.8258056640625,587.8650207519531,701.4125853945889,running,Normal
rhino_and_baby,136,1,rhino,0.9019554853439331,538.9793090820312,549.4364624023438,840.5310668945312,730.9512329101562,689.7551879882812,640.19384765625,340.12183380126953,619.3857879638672,350.25199172627435,running,Normal
elephants,136,1,elephant,0.9268956780433655,867.7844848632812,424.9176940917969,1213.969970703125,750.263427734375,1040.8772277832031,587.5905609130859,689.7551879882812,640.19384765625,355.0405506501057,running,Normal
zabras,136,1,zebra,0.9145684838294983,89.65023803710938,402.2354431152344,618.8284301757812,828.9213256835938,354.2393341064453,615.5783843994141,1040.8772277832031,587.5905609130859,687.2080582300796,running,Normal
rhino_and_baby,137,1,rhino,0.9111760854721069,538.513916015625,549.369384765625,841.9671020507812,731.0934448242188,690.2405090332031,640.2314147949219,354.2393341064453,615.5783843994141,336.90438029186197,running,Normal
elephants,137,1,elephant,0.9282004833221436,867.6720581054688,424.71392822265625,1215.0130615234375,750.3244018554688,1041.3425598144531,587.5191650390625,690.2405090332031,640.2314147949219,355.03694362294686,running,Normal
zabras,137,1,zebra,0.9146410226821899,99.4676284790039,401.0696105957031,619.0391845703125,827.3760375976562,359.2534065246582,614.2228240966797,1041.3425598144531,587.5191650390625,682.6116747043335,running,Normal
rhino_and_baby,138,1,rhino,0.9080593585968018,538.5108032226562,547.7695922851562,844.5146484375,729.9459838867188,691.5127258300781,638.8577880859375,359.2534065246582,614.2228240966797,333.1713323742801,running,Normal
elephants,138,1,elephant,0.9298802614212036,867.582275390625,424.908203125,1214.5604248046875,750.5550537109375,1041.0713500976562,587.7316284179688,691.5127258300781,638.8577880859375,353.27767549370634,running,Normal
zabras,138,1,zebra,0.9113312363624573,102.98379516601562,400.45452880859375,621.7741088867188,827.1879272460938,362.3789520263672,613.8212280273438,1041.0713500976562,587.7316284179688,679.1936678205522,running,Normal
rhino_and_baby,139,1,rhino,0.9175154566764832,537.1820068359375,546.9527587890625,855.10498046875,723.8314208984375,696.1434936523438,635.39208984375,362.3789520263672,613.8212280273438,334.460866659017,running,Normal
elephants,139,1,elephant,0.9303292632102966,867.4177856445312,424.9271545410156,1214.52099609375,750.6026000976562,1040.9693908691406,587.7648773193359,696.1434936523438,635.39208984375,348.0994840045223,running,Normal
zabras,139,1,zebra,0.912824809551239,105.38914489746094,399.38238525390625,623.90234375,828.9635009765625,364.64574432373047,614.1729431152344,1040.9693908691406,587.7648773193359,676.8390213452246,running,Normal
rhino_and_baby,140,1,rhino,0.9097892642021179,537.1947021484375,545.8402099609375,862.0070190429688,720.999755859375,699.6008605957031,633.4199829101562,364.64574432373047,614.1729431152344,335.50764291985666,running,Normal
elephants,140,1,elephant,0.9307733774185181,867.627197265625,425.12811279296875,1214.982421875,750.50732421875,1041.3048095703125,587.8177185058594,699.6008605957031,633.4199829101562,344.73345538784287,running,Normal
zabras,140,1,zebra,0.9128437042236328,107.51781463623047,396.5120544433594,625.1989135742188,826.8663940429688,366.3583641052246,611.6892242431641,1041.3048095703125,587.8177185058594,675.3684572380643,running,Normal
